Table Name,ID,dates,details,scores,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review ,Incorrect review ,Incompatibility
Разметка_Berberine,255,4/2/2016,lori 7111 |  Age: 65-74 |   On supplement for less than 1 month |,"Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",diabetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Разметка_Berberine,256,3/11/2016,Sunny |  Age: 55-64 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","2 times a day 400 by Nutritional concepts Very significantly lowered my LDL and triglycerides.  [taken with silybum marianum]    It did not lower my glucose readings, nor raise HDL.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,257,2/26/2016,Age: 55-64 |,"Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Noted increase in Chemical sensitivity, liver tenderness then increased inflammatory pain on it. Question if due to genetically poor detox ability?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Разметка_Berberine,258,1/6/2016,Granny |  Age: 65-74 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Two months and my AC1 level dropped from 7.2 to 5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,259,1/1/2016,Age: 75 or over |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have taken it over 1 month, I have no noticeable change in my blood sugar readings,fasting or otherwise and recently I have been having dizzy spells, this is the only thing I have added to my diet so am wondering if it is the berberine????",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,260,11/27/2015,Sage |  Age: 65-74 |   On supplement for 1 to 6 months |,"Condition: Weight loss , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",A great find for me.  Easy to keep appetite under control taking this twice a day.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,261,10/20/2015,Age: 55-64 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",It has lowered my fasting glucose to below 100. I have yet to see my HgbA1c in 3 months.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,262,8/16/2015,Angela |  Age: 55-64 |   On supplement for less than 1 month |,"Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Too soo to determine effectiveness, I had an A1c of 6.1, but I have a low iron which could present a false high. Are we supposed to be on this forever or just until the tests are normal?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Разметка_Berberine,263,7/5/2015,Xestarqueen  |  Age: 25-34 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have PCOS, high testosterone but my blood sugar has never been high. I don't eat a lot of sugar and I hate having to go get Metformin just for PCOS. I started taking berberine to lower my testosterone. I don't know if this was meant for weight loss but my weight has finally been coming off (I've always exercised regularly) and I don't have much of a sweet tooth anymore. I can't even finish a cookie (not that I'm complaining)   I feel like this product is definitely helping me balance out my PC,OS symptoms, more so than Metformin ever did.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,264,5/29/2015,Age: 25-34 |   On supplement for less than 1 month |,"Condition: Polycystic ovary syndrome (PCOS) , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Taking this medicine caused weakness and pimples.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Разметка_Berberine,265,4/18/2015,LPATO |  Age: 75 or over |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","J' AVAIS 1,56GR/L DE GLUCOSE SANGUIN A JEÛN, AVEC IMC 26. DEPUIS NOVEMBRE 2014 JE PRENDS BERBERINE 2 GÉLULES DE 500MG/JOUR + ATORVASTATINE 20MG/JOUR ET PETIT RÉGIME  QUI M' A FAIT PERDRE 3KG.  RÉSULTAT, LE 6 1 2015, GLYCEMIE À JEUN 1,24 ET LE 25 3 2015, GLYCÉMIE À JEÛN 1,17. AUCUN EFFET SECONDAIRE À CE JOUR.  JE CONTINUE, PUISQUE ÇA MARCHE.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Разметка_Berberine,266,4/15/2015,reddingcastro |  Age: 45-54 |   On supplement for 6 months to less than 1 year |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I was taking Invokana as well as Actose to control my type II diabetes but my doctor took me off of the Actose and switched me to Berberine and my FBS has actually improved. My A1c has improved as well. VERY happy using Berberine to help control my blood sugar levels.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,267,4/8/2015,Age: 45-54 |   On supplement for less than 1 month |,"Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Taking Golden Seal which contains berberine when started feeling numbness on my chic and pain on the side of my head due to a prepontine tumor. The symptoms went away.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,268,3/28/2015,dguapo |  Age: 45-54 |   On supplement for 6 months to less than 1 year |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Before reading about the positive effects of Berberine at reducing Cholesterol; my total Cholesterol was 285 and my LDL was 178!  6 months later I rechecked my Cholesterol.  Total Cholesterol 201 LDL 134.  I've always eaten very healthy foods and exercised so I can not conclude that it was diet change or exercise.  In my opinion Berberine helped reduce these numbers.  Additionally, I did not have any negative side effects.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,269,3/8/2015,Age: 45-54 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have had borderline high cholesterol for a few years. A healthy diet and exercise only got me down to about 230 total. After taking berberine for ~30 days, the value went down about 20%. LDL was also down ~20%. No noticeable side effects.     The goal will be not to take on a continual basis but 30 days on and 30 days off. From everything that I have read, herbal treatments can loose efficacy if taken continually. We'll see how this goes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,270,2/25/2015,Lindy |  Age: 65-74 |   On supplement for less than 1 month |,"Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Stopped taking a irregular heart (A Fib)med cause BAD side effects. Was fine very little if any A fib on my own for few weeks. Doc had recommended Berberine 500mg 2x day months ago but just started it Sunday and last night (Tuesday) 2:30am my heart woke me as was irregular, rapid and as bad as it ever has gotten and lasted through morning which never had happened before. Blood pressure was very low too and felt dizzy as did on med. So glad to see the review on rapid heart rate as makes me think ,it really was Berberine. I have always not done well with meds etc. and get tired when told well no one else gets that through the years only years later to have it listed as side effect.   I say WELL NOW YOU HAVE heard of someone do NOT say that again and be open to it!!!!!!  I will let you know if it turns out NOT to be Berberine.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Разметка_Berberine,271,2/22/2015,Age: 65-74 |   On supplement for 6 months to less than 1 year |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",My doctor suggested taking Berberine to reduce mu Hemoglobin A1c. My blood sugar was 5.7-6.0 and is now one year later 5.3.  I have not changed anything else and have just continued taking the Vital Berberine 200mg twice daily and my numbers have come down:),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,272,2/5/2015,Knarf |  Age: 35-44 |   On supplement for 5 to less than 10 years |,"Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Usually reduces stomach pains and diarrhea shortly after taking it. Usually effective regardless of how bad the symptoms are. Product used is Berberine Hydrochloride, Beijing Zhong Xin Pharmaceutical Factory.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,273,1/3/2015,HUK |  Age: 65-74 |   On supplement for 6 months to less than 1 year |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Berberine has been truly miraculous for me.  A1c from 7.2 to 5.5  morning blood sugars 88-110.  I had not had a blood sugar below 100 in years. I get 400mg tablets from Swanson. I take either 3 or 4 a day (1,2,1 or 1,1,1)  Only side effect was some slight abd discomfort which cleared up after a couple of weeks.  I couldn't understand why this is not more well known. The only think I could figure out is that it's too cheap for the health care industry to make much noise about it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,274,12/19/2014,Mzladymc |    On supplement for 6 months to less than 1 year |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Also have seen a drop in blood sugar and a1c... I do not use metformin anymore...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,275,8/9/2014,africa |  Age: 75 or over |   On supplement for 6 months to less than 1 year |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My husband is on metformin and glimepride for   type II diabetes.  At his last checkup, his   doctor was absolutely astounded at his A1C and lowered blood sugar.  He has reduced his metformin and looks like we will stop using the metformin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Разметка_Berberine,276,5/8/2014,otielee |  Age: 55-64 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I use Berberine to lower my sugar levels.  It works great and has no side effects like Metformin and works much better.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,277,6/26/2013,Gary712 |  Age: 65-74 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","500 mg three times a day controls blood sugar.  I stopped using Metforman as it produced little or no effect on controlling my blood sugar. No spiting, sweating, just nice effects.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,278,5/15/2013,Success! |  Age: 55-64 |   On supplement for less than 1 month |,"Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My blood pressure was constantly very high, even with meds.  When my med was increased, it slowed my heart down too much.  I was having serious problems because I could not tolerate most BP meds.  I started taking Berberine, and my blood pressure dropped so low that I had to skip my regular BP med.  (And my heart rate was okay.)  So far I have not noticed any side effects, but a big problem with my BP med was increased appetite, hair loss, and more.  With a little more tweaking of the Berberine ,I should not have to take BP meds anymore.  No more increased appetite, and hopefully my hair will stop thinning!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Разметка_Berberine,279,9/3/2012,swabby |  Age: 65-74 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I had low gfr (49) meaning my kidney was functioning poorly. Took 200 mg Vital Nutrients brand for 60 days and my gfr raised to normal >59.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Berberine,280,7/15/2012,Age: 25-34 |   On supplement for less than 1 month |,"Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","A pharmacist in Vietnam advised me to take Antesik, a local Berberine-based medication, for indigestion. I took less than the recommended dosage over two days and woke up both nights with an extremely rapid heart rate which took several hours to slow down. This has never happened to me before and it was frightening. I see that this medication is used to treat heart disease but it seemed to cause heart problems for me! My stomach does feel better though. I would like to know if this is a recogniz,ed side effect of Berberine.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Разметка_Berberine,281,10/21/2011,Age: 55-64 |   On supplement for less than 1 month |,"Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Taking it for prediabetes. Went form 135 to 120. No further improvement noted.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,282,6/24/2022,Deenice |  Age: 45-54 |   On supplement for less than 1 month |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Used nebulizing colloidal silver method  when I had covid last yr, 2x's A day for two days and felt great, I just recently used it for bronchitis, symptoms were gone within 3 days.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,283,5/19/2022,PaxxAid |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My 8 mo old dog got Parvo within 1 days aggressive treatment giving her recommended does per body weight, 1 dose every 15 min then every hour for 4 hours by the 3rd does within that first hour her bloody diarreah changed and thickened which proved to be working. this morning she has energy and is feeling much better. I gave it to my 2 yr old who has bad allergies and ear infection and in 1 day it is gone! i will now research if humans can use this.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Разметка_Colloidal_silver,284,5/13/2022,Terry |  Age: 45-54 |   On supplement for 5 to less than 10 years |,"Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was diagnosed with Ulcerative Colitis several years ago, doctor said it was uncurable disease, and that I would eventually need to have my colon cut off and replaced by a bag for excreting.   I had been bleeding internally for years, and  within 2 weeks, I completely cured myself with homemade colloidal silver, by inserting 2-4 ounces twice a day into my rectum.   Never bled again, fully normalized stool, and all inflamation gone.   Also had quite impressive results fighting dental infection; ,my dentist said not only he had never seen such an occurrence in his entire career, but he had never seen such a case even in litterature.   Ever since I discovered this, I have never been sick ever again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,285,4/22/2022,home processed |  Age: 65-74 |   On supplement for 5 to less than 10 years |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",True CS works fantastic in lower gut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,286,4/22/2022,home made |  Age: 65-74 |   On supplement for 5 to less than 10 years |,"Condition: Gastritis , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Only true CS reduced and capped NOT IONIC silver which is not CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Разметка_Colloidal_silver,287,4/18/2022,Kdj429 |  Age: 45-54 |   On supplement for 5 to less than 10 years |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have used it to treat MSRA  abscess' as well as 3rd and 4tg degree burns both successfully in half the time or less than prescribed medication from my doctor's, combined with antibiotics for MSRA  to get overnight control and relief of most of the infection. I have been in wound care for 20 years. I have never seen anything else compare. It saved my life. I use both internally (drinking/ by mouth) as well as topically. Silver Water works",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,288,4/4/2022,techiegirl |  Age: 65-74 |   On supplement for 5 to less than 10 years |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",People need to get experience between IONIC and true Colloidal Silver...big different. I have used for years and never get sick.  I love CS and it's never antibiotic resistant. I make my own,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,289,2/24/2022,Naturelover |  Age: 35-44 |   On supplement for 10 years or more |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been using CS for over 15 years. I finally decided I needed to buy my own brewer as I got sick of spending the outrageous amount of money to buy it online. I have healed and cured MANY things over the last 15 years from the CS. That would include pink eye (over 5 times, I have 3 children), ear aches, wound healing, healed my candida overgrowth (that nothing else would clear for months and months, this was my first use of CS and how I discovered it was so amazing. It has also cleared up ma,ny viruses (including bronchitis). I recommend getting a nebulizer if you have either asthma, COPD, or any respiratory infections. Now that I make my own, I also clean with it and sanitize my fruits and veggies with it. Lastly, I have used it to kill black mold growing in my bathroom. SO many uses. It truly is a must-have.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,290,2/9/2022,JP |  Age: 25-34 |   On supplement for 1 to 6 months |,"Condition: Wound healing , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have had staph infections sense becoming diabetic at 13 . I  have tried alot of treatments and antibiotics . I don't know about the ingesting part but I have heard information to the contrary of this site from medical doctors. I have used the topical treatment on a staph infection that I recently had got. i just got this information about the topical version from a friend about a month ago. It works faster than any other treatment I have received. Even quicker than antibiotics. great product h,ighly advise if you have this condition to give it a try. speed can be crucial with these things because they tend to hurt very bad.It has also worked for a rash that I have that I think is either fungal in nature or it is psiorisis . I rarely have a flare up but I used it on that and it knocked it out quicker than anything I have attempted for that too. If i have any adverse reactions I will come back and edit this post.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,291,1/30/2022,papageezer |  Age: 55-64 |   On supplement for 6 months to less than 1 year |,"Condition: Wound healing , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My 6 yo granddaughter and I both recently had bad tooth aches, she had two wiggling and hurting and I have an old root canal coming apart and causing great pain in jaw and ear.  We both have been gargling and then swallowing colloidal silver I make myself ( and test to 10-14ppm with tds meter) and the pain reduction is almost instant, with swelling and all infection related issues for me resolved very quickly.  I rinse my ear with it and earaches, even bug bites, clear up in hours.  Put on open ,wounds, it will stop any and all infections, I garden a lot and always had some active scratch with redness...  silver takes care of it all.  I have UARS, RADS, and COPD, and nubulizing 5ml of my colloidal silver clears my up faster than any rx over the past 30 years.  Peace.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,292,1/22/2022,Mike |  Age: 65-74 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I had a nasal airway passage opening operation back in 2013 and since then two side effects have been plaguing me. Post operational allergic rhinitis and nostril pain due to repeated inner infections which made cleaning nasal passages a painful experience. 
About 2 months ago I started taking Hydrosol Silver (colloidal) 10 ppm by spraying a few times into nostrils and throat daily. 
Problems solved!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,293,1/18/2022,Yechidah |  Age: 55-64 |   On supplement for 2 to less than 5 years |,"Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",When I’ve been around ill people or feel a slight sore throat I put a dropper full under my tongue and a few drops into each nostril and it makes me feel much better. I also use it in my Nebulizer to prevent or quiet flu or respiratory illness.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,294,1/7/2022,Ayla Mamutoi |  Age: 25-34 |   On supplement for less than 1 month |,"Condition: Sinusitis , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been brewing my own silver for over 5 years. I still have yet to turn ""Blue"" LOL I have cured so many sicknesses in people and animals,  from Pink eye to Flus with colloidal silver. Staph infections gone within a day, parvo in puppies that vet said was hopeless, cured.  My son had a nasty rash all over his body and the doctor wanted to put him on steroids for 1 week, we went home, took 1 8oz glass of silver and within 20 minutes the rash was gone. Same with his pink eye sprayed it every 3,0 minutes and bam gone by dinner time, he had it bad too. I have so many stories..... I have cured sinus infections, what I assume was Covid because the time frame and how sick we all were.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,295,1/7/2022,Mithun Sadhukha |  Age: 35-44 |   On supplement for less than 1 month |,"Condition: Sinusitis , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was covid19 positive. By taking only CS within 2 days I got well, after that I suggested in same conditions many of my contacts and it works same effectively as worked mine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,296,12/11/2021,Bridget |  Age: 65-74 |   On supplement for 10 years or more |,"Condition: Sinusitis , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have used colloidal silver for well over 30 yrs. for me as well as my pets. 10 ppm liquid form is the optimal strength to use. Extremely effective and very safe for many applications. I swear by it and I don't believe a single word from the CS critics at all. I also have recommended CS to my family, friends and co-workers for years...they were shocked at how fast CS works and are extremely pleased. Zero side effects.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,297,10/16/2021,Age: 55-64 |,"Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Its a bullshit cult related product. Dangerous to your health.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Разметка_Colloidal_silver,298,8/19/2021,Ex CS user |  Age: 25-34 |   On supplement for less than 1 month |,"Condition: Sinusitis , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","At small doses it reduced phlegm.  However anxiety, dizziness, and insomnia started up after 4 days. It's been several days since my last dose and I feel terrible still. Would not recommend",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,299,7/24/2021,Ruth |  Age: 65-74 |   On supplement for less than 1 month |,"Condition: Sinusitis , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have an infected bursa on elbow that doctors feared would enter my whole system. They put me on cephelaxen IV every morning for 5 days in ER. No improvement and I got sicker and sicker. They stopped...now worried that the antibiotic was causing a colon destroying illness!!  On day 6 at home I started a shot glass of silver 3 x per day and used a comoress of silver gel on the elbow. Within 24 hrs I had huge relief. No more nausea, no diarrhea (I'd had explosive watery diarhea!) no fever and pai,n and heat relief in the elbow. Amazing! No more prescription antibiotics for me ever!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,300,7/15/2021,Age: 25-34 |   On supplement for 1 to less than 2 years |,"Condition: Sinusitis , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I suffer from autoimmune disease and begin taking CS as well as Lypo Spheric Vitamin C whenever I can feel my body begin to get bogged down or that I'm fighting something. I've been doing this for a couple of years now and probably about 9x out of 10, my body bounces back before coming down with a full blown illness which is a significant improvement from when I used to take no preventative action.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,301,6/9/2021,Silver Shield |  Age: 75 or over |   On supplement for 6 months to less than 1 year |,"Condition: Sinusitis , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I use this Gel or sometimes the Liquid which ever I have available in my cupboard., for any skin infection or tooth infection.. I have found it  to be excellent.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,302,7/16/2020,Steve |  Age: 45-54 |   On supplement for 1 to less than 2 years |,"Condition: Sinusitis , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I work as a chemical engineer applying potable water disinfectants for use in healthcare facilities and silver has been used for decades to treat domestic how water systems in hospitals.  There's efficacy data available on the CDC website.  When used correctly, it works very effectively against various microorganisms.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,303,5/13/2020,dave sr |  Age: 75 or over |   On supplement for 6 months to less than 1 year |,"Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",i have used for a year now it works for me and i will continue to use it !!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Разметка_Colloidal_silver,304,3/18/2020,Anna |  Age: 25-34 |   On supplement for 1 to 6 months |,"Condition: Other , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I used it for Lyme disease for months. It's useless and expensive.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Разметка_Colloidal_silver,305,3/13/2020,Age: 45-54 |   On supplement for 1 to less than 2 years |,"Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have Hashimoto's disease and take levothyroxine. Colloidal silver through my thyroid levels into a roller coaster ride. Evidently it can affect the absorption. Dance the elevator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
